,hsa:10161,hsa:10800,hsa:11255,hsa:1128,hsa:1129,hsa:1131,hsa:1132,hsa:1133,hsa:1234,hsa:1241,hsa:1268,hsa:134,hsa:135,hsa:136,hsa:140,hsa:146,hsa:147,hsa:148,hsa:150,hsa:151,hsa:152,hsa:153,hsa:154,hsa:155,hsa:1812,hsa:1813,hsa:1814,hsa:1815,hsa:1816,hsa:185,hsa:1909,hsa:1910,hsa:222545,hsa:23620,hsa:2550,hsa:2846,hsa:2911,hsa:2912,hsa:2913,hsa:2914,hsa:2915,hsa:2916,hsa:2917,hsa:2918,hsa:3269,hsa:3274,hsa:3350,hsa:3351,hsa:3352,hsa:3354,hsa:3355,hsa:3356,hsa:3357,hsa:3358,hsa:3360,hsa:3361,hsa:3362,hsa:3363,hsa:338442,hsa:3577,hsa:4543,hsa:4985,hsa:4986,hsa:4988,hsa:5028,hsa:5029,hsa:5030,hsa:5031,hsa:5032,hsa:552,hsa:554,hsa:56413,hsa:57105,hsa:5724,hsa:5729,hsa:5731,hsa:5732,hsa:5733,hsa:5737,hsa:5739,hsa:59340,hsa:6010,hsa:64805,hsa:6751,hsa:6752,hsa:6753,hsa:6755,hsa:6915,hsa:7201,hsa:8843,hsa:886,hsa:887,hsa:9052,hsa:9283,hsa:9934
hsa:3352,0.09216447972184827,0.06937174875138599,0.17437590491432373,0.1966785495090547,0.1903577243904695,0.17575368201367023,0.1919999537692492,0.17462783955238695,0.09541182033183512,0.10087183217988947,0.12243600914386134,0.13962319318128139,0.15236080660432622,0.15740835629358807,0.1460152569895415,0.2156766731440884,0.2402143248658455,0.25938511325140606,0.27076611399430106,0.26068831292959294,0.28224266502199297,0.2260347691293453,0.2535096758290651,0.21813859785420767,0.2556014656893632,0.26130150855556994,0.2689014713865914,0.20945142756056087,0.2246140694748841,0.10477444081226389,0.0956685298463492,0.09658532852742376,0.029946431628067066,0.10393754143504558,0.017349524049723532,0.10114456177763045,0.01817814363431161,0.019603227945364038,0.018816331051623503,0.026281738589556042,0.01652095827385966,0.02483794355832714,0.026480669301686494,0.026260358420506173,0.21189755231797855,0.24272663726361962,0.3744819743349155,0.6161050454847437,1.0,0.4429135302303339,0.4443866318127857,0.21594803561015602,0.19824511147776522,0.22512168284390166,0.21417783422774964,0.297906104197248,0.2153640514779442,0.26923506811026343,0.08646424202274443,0.12794917144307408,0.13415723406774943,0.15064762434463308,0.1424626723855638,0.14105997619750119,0.09425709591265527,0.07667195630946838,0.07921810699588477,0.08107709091878212,0.06998889304847185,0.10556816341554384,0.10867894665338941,0.06845785150593517,0.07911523688760658,0.07190149185741172,0.037298147699672636,0.0760853395252521,0.08760190074409016,0.05158296053000415,0.06417231243532666,0.047794469218900834,0.18854638835527415,0.1085677977156669,0.07422754172591757,0.15324575844790425,0.15582561909896717,0.13517760985596314,0.1557838464399339,0.053445938726748736,0.13017185981743562,0.08333816036590797,0.1393554475939403,0.13451935096829656,0.0312485174352366,0.05806126519548019,0.073695568583131
hsa:3354,0.08000586770174338,0.0914913369957709,0.13556994282126178,0.20155240164753188,0.18911502161256702,0.18693243647552066,0.18735648514134887,0.17971613193379618,0.09038520096726786,0.08861661149812691,0.10804412615104299,0.14936418695923215,0.12406431408628914,0.14322561908954606,0.151996757533386,0.20138262852607725,0.23296263437276693,0.25640728980354094,0.23832273943898954,0.23623014125062705,0.2301901528449599,0.2218225596039292,0.23438405516839989,0.2051547941333729,0.23523211886541484,0.23370946192777528,0.2406666312842973,0.19685094618145488,0.20657915063299218,0.10946248921556614,0.09607484517162224,0.10555033213598324,0.01778429527226012,0.07358841202219316,0.01610448032908529,0.0695359595385834,0.01998529411843549,0.017969386144310213,0.021902087119984814,0.023618368845289513,0.014986362463267346,0.02139489273758906,0.024973334738623808,0.023580589555914102,0.2171073286632417,0.23248780247695583,0.3290579317200035,0.42892825905528964,0.4429135302303339,1.0,0.5474797469875065,0.24113451531358365,0.19988538383791674,0.2313139031321957,0.22656215051132134,0.2910672523979649,0.20495621495206265,0.2650995865938998,0.07394371212097679,0.09964373479851503,0.13412154575440724,0.11974154530903247,0.12093381949177258,0.13350564271830284,0.07139522724354531,0.0749978279719218,0.08093190828533128,0.09218322434480075,0.0620262394706009,0.0847210568132543,0.0857263859968117,0.07485863174783067,0.05128443425005763,0.06544653156095499,0.058998034350975184,0.06887822572110441,0.06533727384639541,0.0511771458042264,0.07641754770312106,0.044263687365874924,0.16730391633200198,0.08311994427382716,0.08516986938051688,0.1356055162075937,0.15398844669279477,0.10615711369115566,0.12106184964914878,0.07210063572204035,0.12186511018854171,0.06720413750083891,0.10666087576612357,0.11079330968270276,0.030553850145121617,0.05307478412873226,0.06273249749942673
hsa:3355,0.09502783738181793,0.09135494772509856,0.14661981540582236,0.20549640326168403,0.21167110729621297,0.1906860509703015,0.20947162216489162,0.19466356757686473,0.09804516122180111,0.0848820786948984,0.10174781942174267,0.15508525244155083,0.1451874851056112,0.15303656886277953,0.13812699888814073,0.22406220494632637,0.24832175941831566,0.26548775015514664,0.23428337006031355,0.24462149692350407,0.245841227186907,0.20049390877746848,0.21619043141162536,0.2023594442293022,0.24491944927049608,0.24574847149237652,0.2526021950954545,0.21018819079997547,0.2141302950605449,0.10141550868068656,0.10133317846347084,0.10936162420693307,0.021999723304445624,0.09639570806351241,0.01520642911019243,0.09541679425498814,0.015565673197058063,0.018220648352675946,0.018108338339008174,0.021070277575891562,0.017080381754890652,0.021661870848285313,0.024255214505113486,0.030192394839662587,0.23285190155764052,0.24770446558881407,0.3516443397172909,0.45264770045411534,0.4443866318127857,0.5474797469875065,1.0,0.22017972353956353,0.2024147554875932,0.24184020690949026,0.23748907303065941,0.3102361282979113,0.2073245835287043,0.26927597091207894,0.08238461866050088,0.09739484310121815,0.12282244342259786,0.13656373841664562,0.13676076523456998,0.13110486027044943,0.09134751075615523,0.08439679798123549,0.08913873026362348,0.06972456464223797,0.09164137315515186,0.08485898919912153,0.0777369933942066,0.08215360267956505,0.0836786785152378,0.07090297362197041,0.06353517022585187,0.041462293781530456,0.07262524667744892,0.051153272424635486,0.07729870607328466,0.07607568483055413,0.19137074277667218,0.08456839356972283,0.07844697713601081,0.1583196684311532,0.1391350768742395,0.11630708252885139,0.12559888280777706,0.06090329848339904,0.12114704467439041,0.08520544011162644,0.11790459906494562,0.11273170779577343,0.026955174675656165,0.05923772889363609,0.07158304490144783
hsa:3356,0.09513375802120753,0.07966087684021109,0.1283589076070815,0.14303501565228735,0.1375916572655427,0.13562987830395326,0.14447463319568407,0.13322399663913456,0.09174990222881176,0.09267265604492908,0.09640822316057515,0.15073843680197346,0.13601390071476566,0.1392365652949555,0.15289146776194756,0.15466021704229357,0.18691411278131287,0.18124165365536732,0.16616031003580237,0.18356855376765638,0.18618932892265677,0.18650352886559163,0.18013546133298344,0.19042059436778866,0.19120628055547373,0.21563161162070102,0.20891384667638935,0.19843859128427485,0.17387911350457297,0.10953050100314929,0.092630279882577,0.09631170886856735,0.024088561528013804,0.09433557624345898,0.01313555901633796,0.08561018076602281,0.019772709960117138,0.014879097446468462,0.014638016855353993,0.018157228781799428,0.013286489532718396,0.020473518919647847,0.014076180965763348,0.020316992413373203,0.15578953709564675,0.1866890158471989,0.20228592304844287,0.21196812325102707,0.21594803561015602,0.24113451531358365,0.22017972353956353,1.0,0.38995026957065226,0.4635145901782106,0.18875803931572036,0.20065489887924445,0.19701020772015534,0.19818625900767792,0.08009887222731348,0.1257256899222027,0.12010226829717578,0.13119274804289047,0.12344761506998012,0.12277887258508335,0.06768621906201487,0.06809041456453077,0.08813263846482863,0.08002441952436133,0.057511136335477976,0.09275924927749818,0.0716134058335311,0.06896558648877577,0.07505720295102776,0.06953176996585268,0.048771816463477606,0.03412484226528221,0.0510415272619286,0.07142756238369492,0.05140446160650402,0.05330689250769561,0.1374737769265834,0.09904559231761716,0.07478549195423574,0.13973210972229996,0.14815062456131622,0.12256957798386396,0.12635353537797048,0.062227493458766714,0.12593738376973648,0.06917679891037301,0.13450334925407328,0.13336753440744856,0.04546104665292003,0.054494878332057746,0.05927588160996032
hsa:3357,0.08155478588599349,0.07015251119207087,0.12154373829992408,0.1529662714951813,0.1430621886976867,0.12947672929858636,0.15509517895885883,0.13714079724757677,0.08374441031934818,0.08205720827385912,0.06657202152288595,0.14416372706724873,0.1251929606583391,0.14861319183438815,0.14595487043339905,0.14697916404394498,0.16483306039881285,0.15921643524031603,0.1544881728190051,0.16930902302045928,0.16286206619585758,0.15965434403362272,0.17787082833818454,0.16939494736687308,0.18090566821646833,0.20349831668506954,0.1966824365240753,0.19561348254059333,0.16053264179237411,0.11452212214655824,0.0849377902560057,0.09159870139655263,0.026943316468418,0.09622670167502867,0.01530014948319068,0.07363418159480638,0.021784759572508607,0.01595645298549661,0.015265273076834092,0.018161389780290523,0.016352260855913577,0.020463755522831337,0.01716748994136176,0.02074339618625999,0.1448304343592396,0.1650744836054818,0.19727527265267006,0.19505717315597207,0.19824511147776522,0.19988538383791674,0.2024147554875932,0.38995026957065226,1.0,0.39263805813662694,0.17283256312733086,0.16268394675967168,0.1705959442995036,0.17635856233279246,0.07031475823115588,0.09427014746293118,0.12959305763591547,0.12327339972439909,0.12044662938924094,0.11897613730251834,0.0719736402305878,0.07594963780481356,0.06386880612274422,0.057198701061484156,0.04819758455733097,0.07858487368358066,0.07289050188957619,0.0681951921095852,0.06659677079048,0.06256799253708271,0.03974282116685333,0.03987413559963935,0.03721803788810991,0.06463204430872098,0.03760730821624701,0.03646210223053226,0.12675815779849323,0.08111275502101484,0.0701349460378201,0.12604183487097573,0.12669153105311318,0.11314713792069342,0.12187594523576865,0.04684842357004733,0.11008778518929878,0.06664636221440054,0.13667117136555193,0.1224586065858206,0.028279952611701117,0.056864659398953625,0.06486609117453242
hsa:3358,0.08165647932178063,0.09377013961370852,0.13084906302581803,0.16338627225417404,0.14641567310591536,0.13491553152832397,0.15248228288752375,0.13781546047169985,0.09684843659409414,0.09247643596209926,0.08788118374322519,0.15867648689795427,0.133108566558833,0.141037251632711,0.14364491841237803,0.17128784183172432,0.1891951124326063,0.1913755884674496,0.18502215437755537,0.19236544287785776,0.1821655492075749,0.17975005401597052,0.1856683531720352,0.18833924626126664,0.17772615730505567,0.22954566874173288,0.2211528188154382,0.20065165189367748,0.17704065277659017,0.11980272886041794,0.08311274537788278,0.08441521318283013,0.017123853972111296,0.08468996208124041,0.015447603528263954,0.07268631953855814,0.015449308325746283,0.016868675211103912,0.01600953200291161,0.017323288832895925,0.013822203805590589,0.018266335746713158,0.016160571335803713,0.018012844774265836,0.15387768647194477,0.18019053898647192,0.21264472773049678,0.21181589862606592,0.22512168284390166,0.2313139031321957,0.24184020690949026,0.4635145901782106,0.39263805813662694,1.0,0.21058415198363195,0.20098981442278976,0.1996371277629326,0.17726595891241212,0.07118907830154268,0.10256904413108342,0.12723612790901082,0.1464839422721964,0.1382314082196048,0.13218651730660025,0.06119987432288302,0.06307379547085097,0.07231888257161607,0.07599792210715073,0.05189707125849456,0.07355517945934077,0.06563803314782492,0.06400309572025446,0.06567773249075086,0.08655060481732409,0.03930964608080026,0.04494784340000923,0.05497146199717437,0.05905119100118647,0.057486904906646055,0.03830439254077535,0.14449405123366027,0.09823343545839439,0.06586216905854964,0.1383086748627996,0.15097870174171124,0.11729706288892046,0.1277626767662157,0.06341113879882639,0.10811619998371252,0.07085084267866648,0.12901765297950926,0.11580396840187701,0.03953728228793117,0.054085971778170906,0.06388341390257649
hsa:3360,0.09370691483845305,0.08340586603186946,0.14992956778891747,0.17771179632670767,0.16220727996740986,0.15467168697986503,0.1702038421979737,0.15075831885313268,0.10323833455198568,0.10117615028785741,0.1294780212154692,0.1691828612250716,0.18144373300788014,0.17313020895940162,0.16970914098340828,0.20653576719808164,0.20731157149535748,0.21259388773034335,0.1993218960297134,0.18506308929068105,0.1937985370035124,0.23899812251694777,0.2616649449170603,0.22571057328536973,0.2731053891185974,0.2196504810801631,0.22099383203890716,0.1762112972423103,0.2464057597191933,0.14314140450824847,0.0987251449389078,0.09703837191205435,0.022298021329794762,0.09621816618281218,0.012836869219684596,0.1078553409558354,0.018219525504884457,0.020350341341117694,0.02313729033727411,0.014909944464963082,0.014115535995845994,0.01647006265224847,0.015724219395856533,0.01610727218147221,0.16006819497457814,0.2682651926121546,0.2343713735262091,0.21270170959848753,0.21417783422774964,0.22656215051132134,0.23748907303065941,0.18875803931572036,0.17283256312733086,0.21058415198363195,1.0,0.2046145783538948,0.21547909118200678,0.23310114367387721,0.08276471273539932,0.14341189953675107,0.14406507561491702,0.15717664807657047,0.15699958114856785,0.15715728258811423,0.06856515929198538,0.057916974033794505,0.0717258324660025,0.09696047735919669,0.0667652990943733,0.09838133185409403,0.1098543975517576,0.05526162166034734,0.07843764922468861,0.06389114710952037,0.05104449043115995,0.0459630839495081,0.0635188235574303,0.06885657812898262,0.07133557538856775,0.04472055490046865,0.15748802977395696,0.10343897528255654,0.08884947577596614,0.14251605407841655,0.15292308020980466,0.11901965103913403,0.14831803694708906,0.035932715869075836,0.11751905821800179,0.08266947230888357,0.14616566309963133,0.1323139630990822,0.030873636266484965,0.07057513186818241,0.07266490897403524
hsa:3361,0.08334762598987157,0.06825406583598823,0.15351574135046198,0.15930135570247375,0.15826686392489897,0.1414387108389948,0.14380622767925016,0.1328825464476739,0.08326850860863166,0.0887481540869189,0.10395097954098438,0.14573509084700675,0.14117861224532954,0.1476755160300577,0.12711745538702943,0.2020899177337999,0.22548643761303952,0.2427208715287447,0.22873832896938165,0.2335498036070664,0.22652958120443822,0.20252172946524202,0.19311498333506277,0.2119639090794189,0.22671125310101853,0.23767096469196325,0.228855039105926,0.2020450036916145,0.21527427581431807,0.106559667101888,0.08277848754282809,0.07744373363858964,0.024559317821589727,0.08367695467296007,0.02320729013665644,0.0721884811186055,0.018680268161880797,0.02254981516274138,0.027334410041283966,0.023967240529546067,0.01844201169451633,0.019164578420931496,0.018999672786230777,0.021419925864405213,0.16796253382893547,0.20839308680701077,0.289995819628558,0.29493210014210014,0.297906104197248,0.2910672523979649,0.3102361282979113,0.20065489887924445,0.16268394675967168,0.20098981442278976,0.2046145783538948,1.0,0.21209536234328533,0.2521906981831787,0.08159902645917086,0.1020373372666551,0.12294449527909956,0.10854711264574982,0.12706486081013155,0.1327798529433365,0.0743099094422041,0.06311079479955295,0.06660928738213115,0.05253006005144732,0.07735035981022945,0.09271432197642165,0.09610398182277986,0.05396016904057485,0.06234480786154965,0.06922240200108461,0.047134501128870646,0.055885461442524556,0.04857193081439826,0.0569339392914293,0.05142829305116794,0.03867536533539304,0.17219429143828036,0.11069508939543742,0.06718145525693216,0.14000482251412283,0.15068380272637188,0.12936764403908196,0.1334758786355459,0.06082317963610241,0.08873590047844128,0.0776153921230123,0.11435591430310313,0.09865545214652563,0.03507365927222947,0.061027463478802065,0.06099891228818464
hsa:3362,0.05241549238442988,0.04948096732920279,0.16471389150611007,0.164875556885019,0.11993187362964816,0.11911430808599191,0.12510325062184363,0.1368101687138369,0.06524772287260916,0.08792355073750394,0.07865150334689741,0.14717064684131564,0.1342857767224294,0.14701232069670742,0.1301063412891922,0.1967571162471146,0.19593608662390727,0.19372575569313819,0.17842742407751078,0.18765305570348856,0.19269666980830033,0.2347106602921159,0.1954974331653384,0.24162343183216503,0.24305229705214457,0.1798762145023266,0.19555387332660518,0.18984086906349426,0.20525049546583085,0.09917492903579503,0.08397129754609559,0.07946892710156025,0.015142033978578252,0.08804754665476021,0.01774116043784926,0.06760828995719202,0.022282714713801045,0.022070559928373135,0.01871336628296385,0.020300071587947183,0.01915427359938934,0.027672126678733946,0.024392962236798158,0.02403883279737095,0.14804102345150444,0.2219850701733989,0.2028381047603797,0.20536155734935665,0.2153640514779442,0.20495621495206265,0.2073245835287043,0.19701020772015534,0.1705959442995036,0.1996371277629326,0.21547909118200678,0.21209536234328533,1.0,0.20248167527509747,0.06613586684461,0.08240544827233592,0.10519048009065418,0.10092416732266733,0.10517266496102487,0.09955183971826563,0.05456276762412578,0.07086186489591294,0.06918185151986767,0.06369461772177132,0.06752989031731975,0.08553164807787854,0.07140605676026894,0.06378833278074086,0.06472543737757205,0.05318326041272249,0.04161625084867995,0.07400618507574135,0.05144030993474891,0.04544026502886158,0.038922164520217656,0.06988318322525859,0.13304753344654097,0.07956875170515573,0.08373524236754824,0.1283521131903916,0.12156757597406286,0.12541941856962613,0.13337246380683035,0.07956738464997434,0.10199177796138202,0.05683114014750235,0.11617488720717407,0.10913127028986122,0.02225388651534913,0.05967881066897312,0.04959899298052782
hsa:3363,0.08110320533157662,0.07010656188912828,0.14522104139634506,0.1635014186843199,0.16682600496601754,0.14505745987941007,0.17106333651460193,0.15022103447927182,0.08951580540700477,0.0908882562497278,0.09349663118737592,0.1317114066714376,0.17304506028235622,0.17360463088222913,0.1441345838960397,0.21552207322696582,0.22939928790183012,0.24047381132056206,0.1864128141396836,0.19445821218474632,0.19148693532044558,0.21959599954037115,0.1966587078728203,0.2087454669376001,0.21393016960629446,0.2179362913349785,0.22853759313562677,0.1970588253818274,0.1947203493061953,0.11796953186226015,0.0983158394495455,0.10182081838012237,0.02156361867487354,0.07502893041239903,0.02080964995148801,0.07941833833346074,0.016201415464452917,0.027050605465318865,0.015341338057304369,0.023920052332455637,0.018994955134974446,0.019879484940376252,0.020653510242517402,0.01699339346101696,0.1414068039515956,0.2214971882749178,0.26566484917588506,0.25934408613966936,0.26923506811026343,0.2650995865938998,0.26927597091207894,0.19818625900767792,0.17635856233279246,0.17726595891241212,0.23310114367387721,0.2521906981831787,0.20248167527509747,1.0,0.08602797020074834,0.12065286483781121,0.13429778292488959,0.12402193359708674,0.13484164129386247,0.13219591813356446,0.07344018624140573,0.07442720697221351,0.06544691513158123,0.09992949640022428,0.05804913666050819,0.09452443055647303,0.08473867643239123,0.07670177950589356,0.07200737552760905,0.05464607597405267,0.032496416454663654,0.05270551728592429,0.05759100475982051,0.06877028441540592,0.06094170537670688,0.04637453456977395,0.13270439592509248,0.12098935138182605,0.0991111978892859,0.13757038963282225,0.12717262506638996,0.12139351769601975,0.1258935425886812,0.05494838634553297,0.11706250894884326,0.08382002110828234,0.11910827360114908,0.1192751111862906,0.030414019933238945,0.058419874474872714,0.07206036624193488
hsa:338442,0.18388929020307107,0.18175572567755044,0.064461212782256,0.05517190646756041,0.048475460865453325,0.05260995244138534,0.05075596135727127,0.05952393527045538,0.1475545806682463,0.110419276207438,0.07483493940279408,0.09027724962021912,0.07853669749447267,0.08120546682280799,0.09383500421502271,0.07803316186613109,0.08625294766293214,0.10073270122828207,0.06955681873283469,0.0628207664249499,0.06056142853404016,0.07772528883740411,0.10131030287976243,0.07934176857979724,0.11206014621355616,0.05642504173718044,0.09266101888305595,0.05599461698625206,0.09371228528411554,0.15001755455473081,0.08241704635269283,0.09358588648621012,0.023936911227845095,0.09563242997978333,0.01990648577319665,0.18604611401383755,0.023486222735682957,0.014416628153990295,0.0304881525732692,0.016985763466290875,0.024224213416224626,0.018470137270158754,0.023386945208415357,0.018555925820126218,0.045174410056363835,0.0836903951501789,0.0806843127824152,0.06989314532377974,0.08646424202274443,0.07394371212097679,0.08238461866050088,0.08009887222731348,0.07031475823115588,0.07118907830154268,0.08276471273539932,0.08159902645917086,0.06613586684461,0.08602797020074834,1.0,0.1439505218729175,0.12037755322428541,0.16106652793235232,0.16905434010750664,0.15320152432342082,0.21154347984633823,0.16794960279801355,0.16778180297270645,0.1771591827111966,0.11347104370747943,0.078496728995985,0.0677660599264153,0.09799781090812959,0.20285393181005726,0.18024741105209516,0.05939240021329148,0.03230283411406111,0.06964096839857488,0.06689194480353641,0.06711176332409918,0.06932500651630483,0.07137178737363152,0.10545219392343548,0.14826242939106155,0.1619270225198361,0.16654167742576054,0.15209206715450366,0.1658183863586404,0.08075031497412717,0.08383191784241348,0.9169427931674813,0.09873082386958562,0.0750862724738176,0.036519159515074576,0.07446433789704754,0.13631176036253445
hsa:3577,0.20844091556809768,0.18860573040442577,0.09034702078824892,0.07351257268126536,0.06706857905913517,0.06715140197844892,0.08288006419644076,0.06979544825726097,0.28014451211545327,0.15644276137377788,0.07838413473347262,0.11733321241312772,0.10164623732386563,0.12043421089366832,0.11244581978508397,0.10389304542924556,0.12809691603917356,0.14036338450528874,0.0970065652111344,0.09408463660514066,0.09646145935347161,0.10355358274061853,0.10977029912259303,0.1097989491474824,0.11535305351334724,0.09506921167248947,0.12223618777323841,0.11230051236538166,0.10663787541522465,0.2547575158819533,0.1300993932054351,0.13960676202729808,0.03460279447032884,0.11640227108222811,0.027105767412638905,0.20342682377552365,0.021272816687969837,0.022134432603242937,0.02062312356237953,0.018195695760653757,0.016610105254338932,0.01645486113806292,0.017882840555319655,0.015414830546044507,0.06159501424829082,0.13900383572974565,0.10366428259475545,0.11088111728256753,0.12794917144307408,0.09964373479851503,0.09739484310121815,0.1257256899222027,0.09427014746293118,0.10256904413108342,0.14341189953675107,0.1020373372666551,0.08240544827233592,0.12065286483781121,0.1439505218729175,1.0,0.1324180821244867,0.20508635590196192,0.19516857001297036,0.20529446525294828,0.17170470012376762,0.16352235367358056,0.1794473856753487,0.15980110329951192,0.10492484344176761,0.12331795902230468,0.09302886229615892,0.13342834680364443,0.18600477177163138,0.15558990705724518,0.05177844255943671,0.03177234039133478,0.04670876041770172,0.06745221988662466,0.08013190029781646,0.04254221901073076,0.09521697965476418,0.09896520471635427,0.14766729651678462,0.21479905672289212,0.20364124414672216,0.1913926636515748,0.20780141127253424,0.06936902048848156,0.1315176992744214,0.14224125094456844,0.16270593042399406,0.13981008375411175,0.03252223607003659,0.06570853235629895,0.17457383947182492
hsa:4543,0.11252491811020557,0.10280332311890217,0.11717026894298907,0.09630483042901876,0.09695851439490691,0.07982932078763454,0.09746952154858166,0.0872628433350933,0.1263708105103763,0.10579816497704235,0.09408154572205629,0.14392869952140985,0.14304942627354286,0.15498714368739147,0.14297819559174865,0.13173029281559948,0.13965780711652137,0.13529044136155627,0.12449106132019602,0.13766444660777954,0.12480881081457051,0.135716636038341,0.13721339170623387,0.15328282828282827,0.11713457621526055,0.13691635860738413,0.13336500803084497,0.12280148095908257,0.1273876512954035,0.1399585713233249,0.1078545298060951,0.12470586523608301,0.023075846409966207,0.0895126782183135,0.02454466739519265,0.11246095538832171,0.020442533198997744,0.01924750860886227,0.019645865608200967,0.027706513495813916,0.018866747203651536,0.021015953864494813,0.020977099779635747,0.025478962603316977,0.10432873949437846,0.15664849198600114,0.12343999188987,0.14903120818780138,0.13415723406774943,0.13412154575440724,0.12282244342259786,0.12010226829717578,0.12959305763591547,0.12723612790901082,0.14406507561491702,0.12294449527909956,0.10519048009065418,0.13429778292488959,0.12037755322428541,0.1324180821244867,1.0,0.16152527417022633,0.16062620072275757,0.16534980865081406,0.12926606354192097,0.08831300682760451,0.10354596042133835,0.10411437455300454,0.06741065669722449,0.10627567554928988,0.09568353981762809,0.07193887791962168,0.10574818158160067,0.09432999601477861,0.05355190958925037,0.06864091891521157,0.07039283795378111,0.06141821713588107,0.04810208474443353,0.06699858331840183,0.10356593785250841,0.15172669754859683,0.08628345066452543,0.15598107678815426,0.16556150616866103,0.13686868686868686,0.1636636419869946,0.06844242979383432,0.1483967081271892,0.11920374755172401,0.1472118204507063,0.1243189992686374,0.030437592210121142,0.09280182950587629,0.08527554960769362
hsa:4985,0.19431352747392797,0.1768141851061808,0.1254699264692975,0.10526113864747368,0.11073303419052177,0.08119482551971981,0.10650367239141176,0.10148113359118605,0.1927753895470799,0.16481712448132751,0.08393133804988356,0.11116585453690941,0.13225344530019104,0.15155294048082651,0.11368938797862661,0.13832554747717796,0.13949073886769417,0.16082659004506877,0.14106879924489063,0.1252277932304914,0.14562371034057958,0.12878969869133247,0.15515691853914296,0.15787045284518259,0.1260276037664587,0.10647157060135641,0.13295721817636058,0.12838032210688116,0.1288525606115938,0.21263633916723937,0.1259267414423016,0.13754562508892923,0.016351110211279746,0.1199743292273616,0.016790760048354173,0.17769789926440166,0.019700913572603344,0.022051239831563638,0.021413440963112214,0.01968019739746335,0.018744269925349968,0.015174570888676575,0.014780068319256665,0.015170101373596236,0.10981115279476601,0.16057126931714927,0.1324438362334383,0.1507537947857476,0.15064762434463308,0.11974154530903247,0.13656373841664562,0.13119274804289047,0.12327339972439909,0.1464839422721964,0.15717664807657047,0.10854711264574982,0.10092416732266733,0.12402193359708674,0.16106652793235232,0.20508635590196192,0.16152527417022633,1.0,0.5579130218124556,0.5730535495662784,0.17464523111439065,0.16813394666133777,0.20051896482235895,0.1702656244641813,0.0957210342860743,0.1593315342242938,0.12807316948388647,0.1600387979063365,0.17163171339084973,0.13802848760263084,0.028763743472553355,0.06587925504538256,0.05424199969561943,0.07773516275417366,0.0626142823857759,0.049795706556413195,0.1408028353978584,0.12128173339567645,0.14104136019621383,0.3539052001687938,0.3217002034238831,0.2983359334046385,0.3182810750057317,0.058576478501434125,0.18088551608339637,0.15820594577779734,0.1506445492834937,0.1716597448553315,0.03376855014070303,0.08783575264567055,0.1273145351326312
hsa:4986,0.20302773977843938,0.18775960652628396,0.12259063011511898,0.10973516107560208,0.10921260001113763,0.08372918331737214,0.11766430005256197,0.10114798524150106,0.21998334474867967,0.16819645482370257,0.09053230435170602,0.12495072618492642,0.12294944235945392,0.1343081948706888,0.1093460197339589,0.13704449659172016,0.1380046958758494,0.1543006486497087,0.12553589105864443,0.12212578088632606,0.13397265864901806,0.12141085215420579,0.1395524835983653,0.1382950266759155,0.14135297959801033,0.11967840262551097,0.12990150409836762,0.10353129156505975,0.12552539464709478,0.23027206831223904,0.14607341726547993,0.15679537687632952,0.018868121049757963,0.11857047746323505,0.021449417909012083,0.19735797720828108,0.018437613091817486,0.020918368458208794,0.025739294289703615,0.02264497189953213,0.019333627527271902,0.018790913748349597,0.016034841557597938,0.019027514589662026,0.12026325870800932,0.1610799699648133,0.12823289434673898,0.15917918101816594,0.1424626723855638,0.12093381949177258,0.13676076523456998,0.12344761506998012,0.12044662938924094,0.1382314082196048,0.15699958114856785,0.12706486081013155,0.10517266496102487,0.13484164129386247,0.16905434010750664,0.19516857001297036,0.16062620072275757,0.5579130218124556,1.0,0.5561597643564211,0.17735086428216895,0.16027261002143028,0.18400366630121118,0.15637433978817078,0.0812454651514466,0.1352720560910241,0.10972787286522682,0.14192678072374965,0.18096757378560022,0.1514946114023552,0.035135668722014006,0.05927080632643046,0.06293790933744675,0.084855634475179,0.08373498158893322,0.05763140533426244,0.12613149207002744,0.13060965648375403,0.1598905444199483,0.34152871943739005,0.3255041568341518,0.2855357106717766,0.30431194813141643,0.05910950575827458,0.16456458206575472,0.16737261898967434,0.15596913741625884,0.14615223466224683,0.03798838641083266,0.08041014343256868,0.14685343874144655
